LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 561.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 15.35
Pictures taken: 7700
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
6.51520E+2	3.92303E+6	3.92220E+6	8.36000E+2
6.52005E+2	3.92677E+6	3.92643E+6	3.40000E+2
6.52491E+2	3.92807E+6	3.92867E+6	-6.02000E+2
6.52977E+2	3.92552E+6	3.92461E+6	9.04000E+2
6.53462E+2	3.92515E+6	3.92443E+6	7.23000E+2
6.53948E+2	3.92256E+6	3.92108E+6	1.47500E+3
6.54433E+2	3.92599E+6	3.92386E+6	2.12800E+3
6.54919E+2	3.92536E+6	3.92448E+6	8.72000E+2
6.55404E+2	3.92733E+6	3.92558E+6	1.74800E+3
6.55889E+2	3.92705E+6	3.92587E+6	1.17600E+3
6.56375E+2	3.92285E+6	3.92332E+6	-4.65000E+2
6.56860E+2	3.92373E+6	3.92395E+6	-2.14000E+2
6.57345E+2	3.92463E+6	3.92496E+6	-3.33000E+2
6.57830E+2	3.92436E+6	3.92415E+6	2.19000E+2
6.58315E+2	3.92622E+6	3.92571E+6	5.06000E+2
6.58800E+2	3.92443E+6	3.92436E+6	7.70000E+1
6.59285E+2	3.92484E+6	3.92568E+6	-8.35000E+2
6.59770E+2	3.92580E+6	3.92557E+6	2.32000E+2
6.60254E+2	3.92397E+6	3.92641E+6	-2.44400E+3
6.60739E+2	3.92513E+6	3.92623E+6	-1.10300E+3
6.61224E+2	3.92473E+6	3.92483E+6	-1.06000E+2
6.61708E+2	3.92542E+6	3.92624E+6	-8.21000E+2
6.62193E+2	3.92578E+6	3.92505E+6	7.29000E+2
6.62677E+2	3.92834E+6	3.92799E+6	3.57000E+2
6.63162E+2	3.92675E+6	3.92707E+6	-3.23000E+2
6.63646E+2	3.92653E+6	3.92707E+6	-5.42000E+2
6.64130E+2	3.92816E+6	3.92780E+6	3.61000E+2
6.64615E+2	3.92629E+6	3.92737E+6	-1.07900E+3
6.65099E+2	3.93042E+6	3.93013E+6	2.87000E+2
6.65583E+2	3.92970E+6	3.92947E+6	2.30000E+2
6.66067E+2	3.93019E+6	3.92967E+6	5.21000E+2
6.66551E+2	3.93097E+6	3.93134E+6	-3.74000E+2
6.67035E+2	3.92984E+6	3.92983E+6	4.00000E+0
6.67519E+2	3.93219E+6	3.93279E+6	-6.02000E+2
6.68002E+2	3.93234E+6	3.93235E+6	-1.40000E+1
6.68486E+2	3.93289E+6	3.93194E+6	9.51000E+2
6.68970E+2	3.93226E+6	3.93273E+6	-4.68000E+2
6.69453E+2	3.93263E+6	3.93368E+6	-1.05000E+3
6.69937E+2	3.93317E+6	3.93375E+6	-5.79000E+2
6.70420E+2	3.93418E+6	3.93394E+6	2.43000E+2
6.70904E+2	3.93549E+6	3.93467E+6	8.11000E+2
6.71387E+2	3.93561E+6	3.93526E+6	3.47000E+2
6.71871E+2	3.93617E+6	3.93583E+6	3.42000E+2
6.72354E+2	3.93684E+6	3.93598E+6	8.64000E+2
6.72837E+2	3.93548E+6	3.93566E+6	-1.81000E+2
6.73320E+2	3.93508E+6	3.93550E+6	-4.25000E+2
6.73803E+2	3.93577E+6	3.93566E+6	1.17000E+2
6.74286E+2	3.93571E+6	3.93608E+6	-3.70000E+2
6.74769E+2	3.93639E+6	3.93661E+6	-2.26000E+2
[AndorNewton]
[Detectors]
